"","prob"
"2599",0.379984419328599
"2600",0.282131102956482
"2601",0.271194152860572
"2602",0.239902350382242
"2603",0.283573925896659
"2604",0.272793156066597
"2605",0.229570452017671
"2606",0.188841467360618
"2607",0.285036390854795
"2608",0.277178702469026
"2609",0.255630711469391
"2610",0.283359931857685
"2611",0.28234988389603
"2612",0.353506162612266
"2613",0.231243336274453
"2614",0.223491869180303
"2615",0.238678218016551
"2616",0.31714907244851
"2617",0.296524660437072
"2618",0.260586381792151
"2619",0.25476923250481
"2620",0.259975880735018
"2621",0.230914507982893
"2622",0.357493920491788
"2623",0.240065029289845
"2624",0.248235046832416
"2625",0.204106518790745
"2626",0.230751801544637
"2627",0.232998015412047
"2628",0.216152262929986
"2629",0.22025232064587
"2630",0.313755118518309
"2631",0.219821098482021
"2632",0.294537148342314
"2633",0.355584030313848
"2634",0.240882220066464
"2635",0.262851956656235
"2636",0.201373996960758
"2637",0.266126421095311
"2638",0.206530360357592
"2639",0.229607047029005
"2640",0.215961507708954
"2641",0.345795588373652
"2642",0.274993981291719
"2643",0.28687170441965
"2644",0.224627288368095
"2645",0.269381435359035
"2646",0.258160033772178
"2647",0.250481924987175
"2648",0.267696291588157
"2649",0.365889915988792
"2650",0.24177521114453
"2651",0.238106024146165
"2652",0.275134060577295
"2653",0.257090935679129
"2654",0.253222388849853
"2655",0.34789130020559
"2656",0.266626720273619
"2657",0.288423753670406
"2658",0.276355744689929
"2659",0.263905903255216
"2660",0.344430635398552
"2661",0.28974286758722
"2662",0.266945575941402
"2663",0.382969905861333
"2664",0.356685740562927
"2665",0.202085713237279
"2666",0.229053932599467
"2667",0.224841326523655
"2668",0.207754677327641
"2669",0.279462898397798
"2670",0.246820863634169
"2671",0.35624848445746
"2672",0.219555883103307
"2673",0.272933519855687
"2674",0.343839661390516
"2675",0.228903728334642
"2676",0.280764945157853
"2677",0.278971851338045
"2678",0.315233133702022
"2679",0.252239393562952
"2680",0.272782348940273
"2681",0.323940474686781
"2682",0.297756943728804
"2683",0.275430209294485
"2684",0.236121621783525
"2685",0.265720533120196
"2686",0.286716410206195
"2687",0.239888506035964
"2688",0.300607259621106
"2689",0.212641567477564
"2690",0.203573052105671
"2691",0.227891705261867
"2692",0.288941795280375
"2693",0.325377041229086
"2694",0.228283117778632
"2695",0.295352661537758
"2696",0.245945483727165
"2697",0.358255039930606
"2698",0.227020691598778
"2699",0.255677681360596
"2700",0.240344111462074
"2701",0.239206981136116
"2702",0.22361233775363
"2703",0.19857844966743
"2704",0.221846166959362
"2705",0.248067834305115
"2706",0.263745651242161
"2707",0.247207409333489
"2708",0.235895571985637
"2709",0.234672071818396
"2710",0.236724599505582
"2711",0.262355803175716
"2712",0.292946915948438
"2713",0.293869648309986
"2714",0.271658010537629
"2715",0.187367938817182
"2716",0.202723578188726
"2717",0.211393415476071
"2718",0.29151632567616
"2719",0.239288575093681
"2720",0.301401047570147
"2721",0.2597812529789
"2722",0.262292996961199
"2723",0.226795208431154
"2724",0.225492504630136
"2725",0.218420745958082
"2726",0.261532438144077
"2727",0.24491899036606
"2728",0.247945719890673
"2729",0.396195918145148
"2730",0.248229155452037
"2731",0.41292576075498
"2732",0.269043574392395
"2733",0.245084186447596
"2734",0.293617158977197
"2735",0.252813478684958
"2736",0.244905649542197
"2737",0.279751766354441
"2738",0.340456630020781
"2739",0.206943036421885
"2740",0.209622634749439
"2741",0.28287501970859
"2742",0.270392706700098
"2743",0.378678227217398
"2744",0.264228225531553
"2745",0.258893698538811
"2746",0.24208763631224
"2747",0.238730742378794
"2748",0.240684502872404
"2749",0.290803867549206
"2750",0.298892343528204
"2751",0.226442127441137
"2752",0.277811898534727
"2753",0.36531668052514
"2754",0.251177682823874
"2755",0.224067197845898
"2756",0.23601775016691
"2757",0.337042934151744
"2758",0.219712733172611
"2759",0.238475297497
"2760",0.332371385405926
"2761",0.234384087703883
"2762",0.331156007513779
"2763",0.222312380732728
"2764",0.242559103447616
"2765",0.217198177717172
"2766",0.258048202456561
"2767",0.2083246971306
"2768",0.274546609800628
"2769",0.25352524787588
"2770",0.336964901835046
"2771",0.261633296952111
"2772",0.314154873232755
"2773",0.229795071733149
"2774",0.212054632033662
"2775",0.241735939839435
"2776",0.348314740855379
"2777",0.346035881716027
"2778",0.236322823085126
"2779",0.237693873808752
"2780",0.299171453245521
"2781",0.244700389707066
"2782",0.26490857525316
"2783",0.264873145635772
"2784",0.302780105597147
"2785",0.241689916558924
"2786",0.338474682455317
"2787",0.210776927335877
"2788",0.259236222927562
"2789",0.23680573510807
"2790",0.227389378023055
"2791",0.329385168709936
"2792",0.244842710869059
"2793",0.354577997874187
"2794",0.222549217759192
"2795",0.233467999173584
"2796",0.293882143870738
"2797",0.207573778683502
"2798",0.293250545355157
"2799",0.217451969545992
"2800",0.273872360322469
"2801",0.283508830818239
"2802",0.251974880215859
"2803",0.298511441050571
"2804",0.272107682627088
"2805",0.344027505352648
"2806",0.274011063712948
"2807",0.294931307018816
"2808",0.222763340853634
"2809",0.260730839133647
"2810",0.270509835629308
"2811",0.245055717315849
"2812",0.277375406554689
"2813",0.258528005036901
"2814",0.226131682496665
"2815",0.255751602845436
"2816",0.25534508302939
"2817",0.26297761076974
"2818",0.275038300113658
"2819",0.32184941074484
"2820",0.271989437708461
"2821",0.277785453354465
"2822",0.233102896024049
"2823",0.353005855520579
"2824",0.294388430762281
"2825",0.263353524238043
"2826",0.368997175506818
"2827",0.258115618355652
"2828",0.306865750251021
"2829",0.285080590485089
"2830",0.270789191797684
"2831",0.24509667343278
"2832",0.37394708431746
"2833",0.231851995934811
"2834",0.237091433100772
"2835",0.229417961086754
"2836",0.226951485057883
"2837",0.350982417172395
"2838",0.311302211836765
"2839",0.185565167960515
"2840",0.25481113184065
"2841",0.253744681890091
"2842",0.34306608551625
"2843",0.238547111218786
"2844",0.25556063769324
"2845",0.254094668390599
"2846",0.299893124727101
"2847",0.341631428689376
"2848",0.286167666812898
"2849",0.22534229165543
"2850",0.2696060399726
"2851",0.250519887290183
"2852",0.279828291134511
"2853",0.344015096543524
"2854",0.317810392234127
"2855",0.352323207672939
"2856",0.256429878740407
"2857",0.240808732454374
"2858",0.293375999808285
"2859",0.298205365783374
"2860",0.326601023678996
"2861",0.21937863040939
"2862",0.271380610527673
"2863",0.256318631233382
"2864",0.242019417022956
"2865",0.238676254791349
"2866",0.253339835343687
"2867",0.255408273488667
"2868",0.262356745398278
"2869",0.346183414188714
"2870",0.265908185995443
"2871",0.256696324723244
"2872",0.260988572518219
"2873",0.277513692641414
"2874",0.218734200074788
"2875",0.208857031282528
"2876",0.347644088084291
"2877",0.243055232413705
"2878",0.236484553483455
"2879",0.235233291289503
"2880",0.232301340154291
"2881",0.29054075767778
"2882",0.246939894428171
"2883",0.256759201265046
"2884",0.269016062362755
"2885",0.21911434208062
"2886",0.327218083081408
"2887",0.260043748414172
"2888",0.20047821460199
"2889",0.340877372110982
"2890",0.278541655243016
"2891",0.20031750060936
"2892",0.395377743423283
"2893",0.393359889022879
"2894",0.279712319598445
"2895",0.247393349602238
"2896",0.18886627938551
"2897",0.296101939203253
"2898",0.262329377953284
"2899",0.2328880900289
"2900",0.327119359170759
"2901",0.260149947125925
"2902",0.248927501325947
"2903",0.341480979976066
"2904",0.280102655842359
"2905",0.201896967516862
"2906",0.385562952688066
"2907",0.260524368579522
"2908",0.271566628584154
"2909",0.338651867578389
"2910",0.288685484770427
"2911",0.258276439785726
"2912",0.385262520217099
"2913",0.241535458777846
"2914",0.241628272772173
"2915",0.284908644133596
"2916",0.265987226011643
"2917",0.21207252758856
"2918",0.302995715261574
"2919",0.272924043434839
"2920",0.229731970174224
"2921",0.236667021871606
"2922",NA
"2923",0.292008292005949
"2924",0.236547880949616
"2925",0.284888470435152
"2926",0.244548713442964
"2927",0.234527792525244
"2928",0.242035141098188
"2929",0.238450770978863
"2930",0.326746829898996
"2931",0.285073857657336
"2932",0.271647776880978
"2933",0.272083413089801
"2934",0.286104567430185
"2935",0.228261931477669
"2936",0.332922346827922
"2937",0.243157231997815
"2938",0.312017140082999
"2939",0.265932549304101
"2940",0.294059726690386
"2941",0.283743117838261
"2942",0.256618586693261
"2943",0.300297770523599
"2944",0.354956946922962
"2945",0.247709608113814
"2946",0.318714312176493
"2947",0.207859129483037
"2948",0.299404076095745
"2949",0.251380714795545
"2950",0.209530843563919
"2951",0.269990869609391
"2952",0.289022980782685
"2953",0.256521219018574
"2954",0.257017095330814
"2955",0.271535002606573
"2956",0.250363436058795
"2957",0.265664934407493
"2958",0.319112031130249
"2959",0.338754170881187
"2960",0.29402775726214
"2961",0.241864667411117
"2962",0.390799855206904
"2963",0.325999581840005
"2964",0.403585820464158
"2965",0.22855500597234
"2966",0.285022215252578
"2967",0.357114185145959
"2968",0.331192549689153
"2969",0.272606069189976
"2970",0.259323583347772
"2971",0.225522006895718
"2972",0.306010722406664
"2973",0.397507886068369
"2974",0.24003609555587
"2975",0.279980347442389
"2976",0.210265355319266
"2977",0.257664423469285
"2978",0.25196314055742
"2979",0.278915217768085
"2980",0.217610015994826
"2981",0.364096909826817
"2982",0.254222565673358
"2983",0.255554100021545
"2984",0.288750591093999
"2985",0.253063201658491
"2986",0.255392470637375
"2987",0.356839665387169
"2988",0.265763819432687
"2989",0.232585350962037
"2990",0.389768506765134
"2991",0.227421484755099
"2992",0.370506117423882
"2993",0.248987850960293
"2994",0.222250276334998
"2995",0.296220151596658
"2996",0.294564640474216
"2997",0.216457177822908
"2998",0.305772070587516
"2999",0.369255618084054
"3000",0.229127591556659
"3001",0.230426112079687
"3002",0.245962417160005
"3003",0.215628708061815
"3004",0.220871523483835
"3005",0.276335251521253
"3006",0.232218361130205
"3007",0.26948153808756
"3008",0.274123888578777
"3009",0.224637716531921
"3010",0.333133871918334
"3011",0.345434745857593
"3012",0.257615343991696
"3013",0.272234512017832
"3014",0.391324135078552
"3015",0.252816147981504
"3016",0.285559892220673
"3017",0.289255131019409
"3018",0.339596198325191
"3019",0.229051230561167
"3020",0.239441597454203
"3021",0.316733916912968
"3022",0.322097211574931
"3023",0.217428697362549
"3024",0.24817493627096
"3025",0.41787018112144
"3026",0.245490522199049
"3027",0.215075884374466
"3028",0.32205293314712
"3029",0.281579969736543
"3030",0.221779180085373
"3031",0.362803318595126
"3032",0.258193955873398
"3033",0.222340615460839
"3034",0.271089515694161
"3035",0.210794177792798
"3036",0.268632280331875
"3037",0.355276570013412
"3038",0.404876419116048
"3039",0.319936091467548
"3040",0.257014150381553
"3041",0.241384864770306
"3042",0.306561177204665
"3043",0.27814448493152
"3044",0.212774830534988
"3045",0.221631172956497
"3046",0.283079811684242
"3047",0.312307863598852
"3048",0.233025018975628
"3049",0.203908488956719
"3050",0.295393234609753
"3051",0.365017893243423
"3052",0.190824780135637
"3053",0.302413708712522
"3054",0.260141458294262
"3055",0.259029328837958
"3056",0.268445444887184
"3057",0.247871878452714
"3058",0.221373806790219
"3059",0.227243624776983
"3060",0.263703607620355
"3061",0.212484090744914
"3062",0.22645756601846
"3063",0.244430629202465
"3064",0.199777995931044
"3065",0.245577167336695
"3066",0.286707009832984
"3067",0.258188197705591
"3068",0.218097301275528
"3069",0.318074598630696
"3070",0.283230428967144
"3071",0.257517733629889
"3072",0.307383012077316
"3073",0.271861325729417
"3074",0.247360298688088
"3075",0.284025459149246
"3076",0.381799660064654
"3077",0.30843530622552
"3078",0.243451740864306
"3079",0.207894427218288
"3080",0.200043206210679
"3081",0.314210167684519
"3082",0.183656305134555
"3083",0.254711517381378
"3084",0.268939913566555
"3085",0.350753335062697
"3086",0.288929548462588
"3087",0.217712680464661
"3088",0.265753186338658
"3089",0.208173642579152
"3090",0.186967119273147
"3091",0.222178853324219
"3092",0.252444473720453
"3093",0.236649555110627
"3094",0.208207693794692
"3095",0.338850664414831
"3096",0.26525893735381
"3097",0.266560620438117
"3098",0.291238838095778
"3099",0.284337378893845
"3100",0.225705912281387
"3101",0.272478219077568
"3102",0.32831141954822
"3103",0.221899538679337
"3104",0.376521313778785
"3105",0.280460818001568
"3106",0.390996696334365
"3107",0.205069973018343
"3108",0.248409955740139
"3109",0.223911056287164
"3110",0.227541094712722
"3111",0.304072136255744
"3112",0.250056038465426
"3113",0.234671117059225
"3114",0.306106126174236
"3115",0.231407582372493
"3116",0.26987670375303
"3117",0.338812731162741
"3118",0.298965878110016
"3119",0.284166467618887
"3120",0.238835711946469
"3121",0.329680479756021
"3122",0.266808236220078
"3123",0.248093212539429
"3124",0.338436736986357
"3125",0.278496466425234
"3126",0.341007147077236
"3127",0.201002409938226
"3128",0.252814491702832
"3129",0.363055002460287
"3130",0.241097455848526
"3131",0.230157338065045
"3132",0.338458586613058
"3133",0.313557799099511
"3134",0.280353356697569
"3135",0.22473919144119
"3136",0.254140366722159
"3137",0.274123450814005
"3138",0.208911555211336
"3139",0.234675704630541
"3140",0.292041138449062
"3141",0.305025514920912
"3142",0.22912986561109
"3143",0.266050150213128
"3144",0.260045662375467
"3145",0.234830138845124
"3146",0.251305407292139
"3147",0.317181068992866
"3148",0.230988106536015
"3149",0.224891710825557
"3150",0.252167869170749
"3151",0.337608547407876
"3152",0.231616792239712
"3153",0.265519973742887
"3154",0.247652650280129
"3155",0.250417010909796
"3156",0.257123734512957
"3157",0.221885879316137
"3158",0.21858734337947
"3159",0.354661845093864
"3160",0.365492406774253
"3161",0.228497117639698
"3162",0.216069219793745
"3163",0.247534599370763
"3164",0.360319204595127
"3165",0.287909231970148
"3166",0.203307186075856
"3167",0.244858456421495
"3168",0.28154632274491
"3169",0.256312359378123
"3170",0.223421456209525
"3171",0.280977120612005
"3172",0.262795332486746
"3173",0.278051830978306
"3174",0.254231792826276
"3175",0.23098593801536
"3176",0.37629380459632
"3177",0.23965053204769
"3178",0.299163626116886
"3179",0.258477175184412
"3180",0.22712666956381
"3181",0.244078116419751
"3182",0.273450263234876
"3183",0.228561043951248
"3184",0.256265679082068
"3185",0.232972668097295
"3186",0.24224423674763
"3187",0.250231842323757
"3188",0.293235921283598
"3189",0.298066920230337
"3190",0.313186563073148
"3191",0.207004952314631
"3192",0.223870292922464
"3193",0.266109869059036
"3194",0.278544090129759
"3195",0.30261747027634
"3196",0.261023070213454
"3197",0.334660865628513
"3198",0.242043009701191
"3199",0.32809868315893
"3200",0.243413107639081
"3201",0.215502345597655
"3202",0.239404582281526
"3203",0.193075372699481
"3204",0.240602260516088
"3205",0.394343443174165
"3206",0.31835073733837
"3207",0.241505007056095
"3208",0.268564527261641
"3209",0.261731749745407
"3210",0.281190725890572
"3211",0.283723627993292
"3212",0.215316142957476
"3213",0.425471036319141
"3214",0.255033782012735
"3215",0.22834501080077
"3216",0.270781312000951
"3217",0.246223603719751
"3218",0.204824352281443
"3219",0.24200309821967
"3220",0.199946786937348
"3221",0.307342209445132
"3222",0.233268666609698
"3223",0.396160914808898
"3224",0.226064144036287
"3225",0.299393479825658
"3226",0.256796677266073
"3227",0.271500309299501
"3228",0.223556108026507
"3229",0.274329541869598
"3230",0.263843926367026
"3231",0.269539948283075
"3232",0.204234325472482
"3233",0.253188928665463
"3234",0.303931124041161
"3235",0.293563065781093
"3236",0.281584306503486
"3237",0.256690011335437
"3238",0.22622300251633
"3239",0.230445132851405
"3240",0.242741403118626
"3241",0.310159833087836
"3242",0.262683516424712
"3243",0.363426087632303
"3244",0.263389119120019
"3245",0.279553741115447
"3246",0.230026470016679
"3247",0.248402937152059
"3248",0.229768874905152
"3249",0.26234493326505
"3250",0.241899567445305
"3251",0.239939517062171
"3252",0.273601538790889
"3253",0.267745852373309
"3254",0.239380956165791
"3255",0.289508042400687
"3256",0.206365345609721
"3257",0.239761527939329
"3258",0.249314162810517
"3259",0.303922953341281
"3260",0.209413306550474
"3261",0.234001354514205
"3262",0.333805449283598
"3263",0.230449081343733
"3264",0.298839641401239
"3265",0.257687169205834
"3266",0.313953568495652
"3267",0.278183792741657
"3268",0.300942885135146
"3269",0.201338692817278
"3270",0.277503461559968
"3271",0.188008523731622
"3272",0.236185010743646
"3273",0.247982276968691
"3274",0.321301784183309
"3275",0.351997266700168
"3276",0.234954662231506
"3277",0.268404974424206
"3278",0.268132183141207
"3279",0.214759029202138
"3280",0.345279903107298
"3281",0.283974427808415
"3282",0.228965505115333
"3283",0.237871869550514
"3284",0.220017510442336
"3285",0.257364882101408
"3286",0.301897512545881
"3287",0.27018056508249
"3288",0.282066806614656
"3289",0.350811587081011
"3290",0.28712650259323
"3291",0.314141048520572
"3292",0.265853465472385
"3293",0.297882045167517
"3294",0.284992763395051
"3295",0.321714908154341
"3296",0.225904913337741
"3297",0.249528081361267
"3298",0.248458499300011
"3299",0.217236498788188
"3300",0.261760939044945
"3301",0.263426948491495
"3302",0.217286027435884
"3303",0.320127635479339
"3304",0.253779641676119
"3305",0.32682681846404
"3306",0.205637627461388
"3307",0.22419183130503
"3308",0.250462653018482
"3309",0.30386493107255
"3310",0.23238994357191
"3311",0.356529307709167
"3312",0.304086284165252
"3313",0.257189186842712
"3314",0.229390165692334
"3315",0.255245475927633
"3316",0.254719130108364
"3317",0.252391735023019
"3318",0.241834081235883
"3319",0.315581638313772
"3320",0.278624147326404
"3321",0.239243872072358
"3322",0.219616095976312
"3323",0.382603939227597
"3324",0.312536179894957
"3325",0.280603582916165
"3326",0.283755776039074
"3327",0.233341558981864
"3328",0.306676034341819
"3329",0.279770213611438
"3330",0.334077506964956
"3331",0.310312809297626
"3332",0.26128246995436
"3333",0.218481270053404
"3334",0.285779340803571
"3335",0.252538737055834
"3336",0.199130505669241
"3337",0.261202168833864
"3338",0.296525960463355
"3339",0.230985564749752
"3340",0.417832588800717
"3341",0.276578905947462
"3342",0.230032229089173
"3343",0.292346889582394
"3344",0.215559936629678
"3345",0.354189538206664
"3346",0.28552209802022
"3347",0.432150673427171
"3348",0.284113319741268
"3349",0.24586267533289
"3350",0.237751667658474
"3351",0.245568725417411
"3352",0.183346073962605
"3353",0.238152782273789
"3354",0.248836525142156
"3355",0.330302950776032
"3356",0.382761043312963
"3357",0.253197877084653
"3358",0.254022844822703
"3359",0.245545847857539
"3360",0.295417835271459
"3361",0.233778386829012
"3362",0.234820633213062
"3363",0.27377156030119
"3364",0.244296071199789
"3365",0.202369680228509
"3366",0.215358709846156
"3367",0.336546077485808
"3368",0.368134733663548
"3369",0.224469335960742
"3370",0.343582259200239
"3371",0.259540832117533
"3372",0.263247328219793
"3373",0.374759589199655
"3374",0.317343138011612
"3375",0.226582361615684
"3376",0.218634438545297
"3377",0.385468545392979
"3378",0.256571798035411
"3379",0.281733359638699
"3380",0.250975860999047
"3381",0.221090212353382
"3382",0.289078556170016
"3383",0.257591525517956
"3384",0.289189236478811
"3385",0.284027349139128
"3386",0.236735191597185
"3387",0.220004045871546
"3388",0.381919646250754
"3389",0.288214211329836
"3390",0.267633362649184
"3391",0.373056873481326
"3392",0.265368961090727
"3393",0.235022557303162
"3394",0.30060051875828
"3395",0.265185476835861
"3396",0.322778532527141
"3397",0.339905963265504
"3398",0.294460801646303
"3399",0.298400387131864
"3400",0.254556113409987
"3401",0.237139262186538
"3402",0.27330605547347
"3403",0.252418342219533
"3404",0.253839493735006
"3405",0.317164154668015
"3406",0.27085378143243
"3407",0.344766935342747
"3408",0.293337535658593
"3409",0.25966486273261
"3410",0.258728278282489
"3411",0.332995073155881
"3412",0.223505001339617
"3413",0.285427300074636
"3414",0.258368895826646
"3415",0.22364219765838
"3416",0.300335751178923
"3417",0.224835178957234
"3418",0.227908064080724
"3419",0.261763474191441
"3420",0.457456527006518
"3421",0.253142445490388
"3422",0.257007707040808
"3423",0.298291636273651
"3424",0.280076371019003
"3425",0.223941101899838
"3426",0.198311252895371
"3427",0.257142366404435
"3428",0.25913834611461
"3429",0.226791837665032
"3430",0.26690137369746
"3431",0.31950687608605
"3432",0.236237489515811
"3433",0.348927583226028
"3434",0.219396672131103
"3435",0.236571769875612
"3436",0.228096533695845
"3437",0.276782223095302
"3438",0.21132334922428
"3439",0.247043107178379
"3440",0.291692595632482
"3441",0.315368128983007
"3442",0.236389187198957
"3443",0.251464700434372
"3444",0.363648981920108
"3445",0.369093371063872
"3446",0.214786830952702
"3447",0.259266668201027
"3448",0.256266934538529
"3449",0.32270999896813
"3450",0.277857801650495
"3451",0.21282227163701
"3452",0.250742092268085
"3453",0.233395520644671
"3454",0.285944105171981
"3455",0.328407260337872
"3456",0.271906859197081
"3457",0.22260026802482
"3458",0.254426944643083
"3459",0.210406883675292
"3460",0.222244056079199
"3461",0.2302809018316
"3462",0.255169976383001
"3463",0.295245133662329
"3464",0.249327005758993
"3465",0.268524862639698
"3466",0.286228056528478
"3467",0.219415354863389
"3468",0.280082716180821
"3469",0.333407820987829
"3470",0.296559876821068
"3471",0.298312032993881
"3472",0.250488584024708
"3473",0.240827429120092
"3474",0.279422969616422
"3475",0.277152380142605
"3476",0.238810461092332
"3477",0.228570488532194
"3478",0.290734590505193
"3479",0.268681136265095
"3480",0.299489139891883
"3481",0.27554604363445
"3482",0.239483544231174
"3483",0.230737057358041
"3484",0.211169001953595
"3485",0.235334847015819
"3486",0.264828452231831
"3487",0.21295810000548
"3488",0.237057474084086
"3489",0.243036084077286
"3490",0.263677741924145
"3491",0.246032780119648
"3492",0.343133899808315
"3493",0.221553109838145
"3494",0.313702019320394
"3495",0.240183268713758
"3496",0.250857871312006
"3497",0.348595365880495
"3498",0.306847030445332
"3499",0.265599663222121
"3500",0.275763177078337
"3501",0.247458768319459
"3502",0.235584201108017
"3503",0.266407900956171
"3504",0.231451547785426
"3505",0.293077861948684
"3506",0.246164532635018
"3507",0.264820932460879
"3508",0.274664101413189
"3509",0.261539094612241
"3510",0.258774663876955
"3511",0.244283602150316
"3512",0.287830036303876
"3513",0.232751075360741
"3514",0.323123449692259
"3515",0.266836047017649
"3516",0.231167010667783
"3517",0.22470971512686
"3518",0.249864972891305
"3519",0.261471248412763
"3520",0.332602783995153
"3521",0.205816073153069
"3522",0.197223365738186
"3523",0.243222251346826
"3524",0.246508614535061
"3525",0.222277024216343
"3526",0.360131862623566
"3527",0.252814670202127
"3528",0.256391002748671
"3529",0.266403587965472
"3530",0.33302516376957
"3531",0.20807563797011
"3532",0.266152283648574
"3533",0.277588432558501
"3534",0.381156114733018
"3535",0.258953093214375
"3536",0.244304780405378
"3537",0.251507080279273
"3538",0.346375249001309
"3539",0.31366148622095
"3540",0.22956743680982
"3541",0.229664674802471
"3542",0.237236149945332
"3543",0.224532656209712
"3544",0.359184646052599
"3545",0.249817788641735
"3546",0.271445787784889
"3547",0.242548057321205
"3548",0.27952314958308
"3549",0.228135885417679
"3550",0.232922334355873
"3551",0.189220338231429
"3552",0.248275662803567
"3553",0.2473669921332
"3554",0.298701807087642
"3555",0.19131956949442
"3556",0.274836404660545
"3557",0.234991527791907
"3558",0.261328098058665
"3559",0.248576451290002
"3560",0.193069805946152
"3561",0.286340415808233
"3562",0.363833225642683
"3563",0.217983741007856
"3564",0.234447916010283
"3565",0.390514813826341
"3566",0.21471091083236
"3567",0.406494191566887
"3568",0.242232834088736
"3569",0.259379663855925
"3570",0.265312340153315
"3571",0.308374968892002
"3572",0.255323611461285
"3573",0.276690293155152
"3574",0.254914990008246
"3575",0.258656170558134
"3576",0.247161328576791
"3577",0.278149537061314
"3578",0.263800735831167
"3579",0.360008348225516
"3580",0.292488860265901
"3581",0.250966578542794
"3582",0.245928665387746
"3583",0.219899225333667
"3584",0.25251392580508
"3585",0.264124373581554
"3586",0.245932492359731
"3587",0.324043660286368
"3588",NA
"3589",0.288259489550093
"3590",0.293657436913768
"3591",0.355486398439081
"3592",0.274448053567358
"3593",0.237181101472774
"3594",0.243610665009332
"3595",0.225630340786166
"3596",0.228359599397461
"3597",0.325631666430936
"3598",0.217845106236167
"3599",0.323359169844799
"3600",0.196236718892439
"3601",0.241264954143544
"3602",0.285879938705939
"3603",0.253865200320059
"3604",0.223906952089066
"3605",0.216987585937918
"3606",0.228090735156065
"3607",0.285594237850596
"3608",0.237721309053233
"3609",0.324551502745035
"3610",0.356880060050639
"3611",0.298799189566619
"3612",0.308456330430437
"3613",0.227496764807394
"3614",0.303913283250273
"3615",0.318119034452245
"3616",0.230455249627431
"3617",0.371870412401417
"3618",0.275434159789533
"3619",0.322073616164372
"3620",0.248301916941752
"3621",0.29583933858616
"3622",0.266406854118316
"3623",0.287825632960596
"3624",0.273205665463298
"3625",0.273538223809165
"3626",0.278790261537464
"3627",0.240656760870419
"3628",0.239024577854432
"3629",0.323509585989844
"3630",0.256550514329111
"3631",0.242593607518476
"3632",0.260505527635625
"3633",0.318599446303699
"3634",0.332878082363942
"3635",0.319202419204526
"3636",0.364925010444751
"3637",0.291354645034452
"3638",0.274185313069023
"3639",0.330001919209832
"3640",0.257792308382235
"3641",0.264279100017382
"3642",0.253322815558903
"3643",0.248167276033159
"3644",0.278651004681049
"3645",0.390451835270558
"3646",0.27129639099532
"3647",0.195469820400392
"3648",0.238890167896247
"3649",0.240792851245844
"3650",0.236202366208083
"3651",0.301418226051937
"3652",0.325700954538705
"3653",0.244626249056112
"3654",0.268689365476071
"3655",0.302016968858331
"3656",0.265868385202287
"3657",0.267127216392398
"3658",0.274045811759841
"3659",0.249007620568931
"3660",0.245003200408854
"3661",0.367339611454005
"3662",0.237337585616715
"3663",0.26760591576389
"3664",0.258508411567744
"3665",0.276754722073635
"3666",0.194777181811981
"3667",0.225277983192115
"3668",0.235816823452721
"3669",0.226147500976578
"3670",0.352235784990814
"3671",0.245453891766099
"3672",0.254665231787077
"3673",0.240969956679894
"3674",0.223345311068247
"3675",0.283275605128261
"3676",0.284557330880893
"3677",0.23102117306081
"3678",0.213705867686383
"3679",0.289328634833491
"3680",0.317400720039184
"3681",0.282057478115138
"3682",0.262373004712338
"3683",0.436491995446293
"3684",0.251774690035036
"3685",0.283444014239799
"3686",0.246270111121854
"3687",0.281214521784049
"3688",0.252111612385894
"3689",0.231323942665622
"3690",0.226153722933148
"3691",0.253781567193827
"3692",0.267745463425592
"3693",0.233088599068023
"3694",0.39344353850945
"3695",0.205653728253185
"3696",0.345101199984984
"3697",0.266750479934143
"3698",0.326529547825697
"3699",0.221562301355243
"3700",0.238659917331117
"3701",0.305081756240507
"3702",0.285560330200761
"3703",0.357318081273128
"3704",0.294494577801366
"3705",0.214662101348411
"3706",0.311010772489828
"3707",0.212735507086606
"3708",0.21581765753648
"3709",0.236684145973231
"3710",0.334114164294866
"3711",0.263270538475129
"3712",0.283430800295199
"3713",0.254268016792918
"3714",0.310448630523195
"3715",0.282288250337329
"3716",0.232444827591415
"3717",0.242544277244199
"3718",0.277864450947264
"3719",0.222090273864359
"3720",0.263892034369856
"3721",0.282467694090871
"3722",0.203483895767948
"3723",0.31682245744715
"3724",0.240534888673629
"3725",0.215880751143603
"3726",0.243819697572749
"3727",0.33551540299802
"3728",0.27777114203722
"3729",0.226275910515325
"3730",0.298704394918025
"3731",0.380568900935319
"3732",0.235782858192895
"3733",0.369407481158316
"3734",0.243237663701777
"3735",0.283756084904131
"3736",0.194873160916604
"3737",0.293962226228799
"3738",0.327354861870465
"3739",0.36714725277872
"3740",0.275815615657265
"3741",0.21962857051388
"3742",0.323394514235614
"3743",0.316316793545612
"3744",0.28227245598075
"3745",0.248417142023781
"3746",0.360778695763969
"3747",0.359698497942934
"3748",0.236336510146384
"3749",0.204506637245331
"3750",0.221805294804136
"3751",0.220921301956105
"3752",0.293369016546787
"3753",0.244995964144073
"3754",0.322279409002543
"3755",0.222078980413376
"3756",0.208454891235703
"3757",0.277236578217751
"3758",0.266671881539373
"3759",0.26733512183964
"3760",0.304255750799635
"3761",0.277382715405037
"3762",0.323108273885715
"3763",0.287843192634254
"3764",0.282199603548125
"3765",0.299587562762789
